,date,title,contents
99,2007-05-07,"디지틀조선, PP사업진출 긍정적..`매수`-부국","['[이데일리 양이랑기자] 부국증권은 7일 디지틀조선일보(033130)가 PP(Program Provider) 시장에 진출한 것을 긍정적으로 평가하고, 내년 실적에 관심을 가질 것을 권했다. 투자의견은 `매수`, 목표주가는 3300원을 신규 제시했다.\n\n김성훈 부국증권 연구원은 ""조선일보 계열의 디지틀조선일보는 옥외전광판광고에서 1위를 차지하고 있고 인터넷신문 부문에서도 중앙일보 조인스닷컴과 1, 2위를 다투고 있다""며 ""조선일보 관련 매출이 전체의 49%를 차지해 안정적이지만 향후 성장성이 높지 않은 상황""이라고 평가했다.\n\n김 연구원은 ""성장성에 대한 갈증 해소를 위해 채널명 `비즈니스앤(Business&)`으로 방송채널사용사업자 시장에 진출했다""고 설명했다.\n\n그는 ""채널의 규모는 한경와우TV나 매일경제TV 수준이 될 전망으로 사업이 정착되는데 걸리는 시간은 길지 않을 것""이라며 ""올해는 방송 관련 투자로 수익성이 악화될 전망이나 수확 시기인 내년 실적에 무게를 둬야 할 것""이라고 전망했다.']"
100,2007-02-13,"디지틀조선, 작년 영업익 65억원..0.79%↓","['[이데일리 김경근기자] 디지틀조선일보(033130)는 지난해 영업이익이 65억원으로 전분기대비 0.79% 줄었다고 13일 공시했다.\n\n이 회사의 작년 순이익은 52억원, 매출은 281억원이었다. 이는 전분기와 비교해 각각 16.7%, 8.7% 증가한 것이다.\n\n디지틀조선일보는 작년 영업이익이 감소한 것에 대해 ""방송부문 신규 사업 진출 때문""이라고 설명했다. 반면 ""교육부문 어학원과 인터넷부문 디지틀아카이빙 시스템 구축으로 매출이 증가했다""고 덧붙였다.']"
101,2020-02-06,"[실적발표] 현대미포조선, 문배철강, 디지틀조선일보, 로보로보","['현대미포조선이 2019년 연결기준으로 매출 2조9941억 원, 영업이익 926억2천만 원, 순이익 611억7800만 원을 낸 것으로 잠정집계됐다고 6일 밝혔다.\n\n2018년과 비교해 매출은 24.6%, 영업이익은 30.6% 늘고 순이익은 49.3% 줄었다.\n  ▲ 신현대 현대미포조선 대표이사 사장.\n\n문배철강은 2019년 개별기준으로 매출 1625억5251만 원, 영업이익 26억181만 원, 순이익 24억2004만 원을 거둔 것으로 잠정집계됐다.\n\n2018년보다 매출은 2.0% 증가하고 영업이익은 20.8%, 순이익은 51.4% 감소했다.\n\n디지틀조선일보는 2019년 연결기준으로 매출 340억2670만 원, 영업이익 29억4542만 원, 순이익 34억7천만 원을 낸 것으로 잠정집계됐다.\n\n2018년과 비교해 매출은 14.2%, 영업이익은 53.7%, 순이익은 32.5% 줄었다.\n\n로보로보는 2019년 연결기준으로 매출 138억2573만 원, 영업이익 1억4170만 원, 순이익 11억80만 원을 거둔 것으로 잠정집계됐다.\n\n2018년보다 매출은 20.1%, 영업이익은 94.8%, 순이익은 56.9% 감소했다. [비즈니스포스트 은주성 기자]\n<저작권자 © 비즈니스포스트 무단전재 및 재배포금지>\n은주성 기자의 다른기사보기']"
102,2007-04-10,"디지틀조선, 비즈니스앤 개국식 열어","['디지틀조선일보(대표 김찬)가 10일 소공동 프라자호텔에서 방송채널사용사업자(PP)인 `비즈니스앤(&)\' 개국식을 열고 채널 출범을 알렸다.\n\n디지틀조선일보는 HD스튜디오를 확보하고, 현재 비즈니스앤의 35%에 달하는 HD프로그램 편성비율을 2010년까지 100%로 확대할 계획이라고 밝혔다. 아울러 이 달부터 PP 방송프로그램, 경제정보 및 뉴스, 커뮤니티 기능을 담은 경제포털 `비즈니스TV(www.businesstv.co.kr)\'를 운영키로 했다.\n\n이날 이 회사는 미국의 경제금융 전문채널 CNBC의 아시아퍼시픽 측과 프로그램 공동제작 및 방송, 온라인 콘텐츠 교환, 국제 컨퍼런스 개최 등에 관한 제휴를 맺었다.\n\n김찬 사장은 ""비즈니스앤TV는 조선일보의 인쇄, 인터넷매체와 시너지 효과를 이뤄 미디어 컨버전스의 획기적인 선례를 남기게 될 것""이라고 말했다.\n\n한지숙기자 newbone@']"
103,2014-08-13,"디지틀조선, 2Q 영업익 7억…전년동기比 30%↓","['<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>']"
104,2014-08-13,"디지틀조선, 2Q 영업익 7억…전년동기比 30%↓","['<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>']"
105,2006-02-10,"디지틀조선, 순익 45억..30% ↑","['디지틀조선일보는 10일 매출액 또는 손익 30% 변경공시를 통해 당해사업년도 당기순이익이 직전사업년도 대비 30.3% 증가한 44억6400만원이라고 밝혔다.\n\n매출액은 6.2% 감소해 258억4000만원이며, 영업이익은 65억5300만원으로 직전사업년도 대비 7.95% 증가했다.\n\n디지틀조선일보는 또 보통주 1주당 40원(시가배당률 2.2%)의 현금배당을 결정했다고 이날 공시했다.']"
106,2011-10-18,"디지틀조선, 방상훈 대표 지분 1.3%↓","['디지틀조선 (3,480원 80 -2.2%)일보는 방상훈 조선일보 대표의 지분이 특별관계자의 장내매도 등으로 1.3%(50만 8079주) 줄어든 30.9%(1149만 4621주)라고 18일 공시했다.']"
107,2011-07-20,"디지틀조선, 91.4억원 뉴스서비스 운영계약","['디지틀조선 (3,480원 80 -2.2%)일보는 조선일보사와 91억 4196만원의 chosun.com 및 뉴미디어 뉴스서비스 운영계약을 체결했다고 20일 공시했다. 최근매출액대비 25.4% 규모다.']"
108,2013-05-15,디지틀조선 1분기 영업익 6억원…64% 감소,"['(서울=연합뉴스) 박초롱 기자 = 디지틀조선일보는 1분기 영업이익이 작년 동기 대비 63.72% 감소한 6억5천만원이라고 15일 공시했다.\n\n이 회사의 1분기 매출액은 작년 같은 기간보다 25.23% 감소한 93억5천만원, 당기순이익은 44.32% 줄어든 12억8천만원으로 집계됐다.\n\nchopark@yna.co.kr\n\n[이 시각 많이 본 기사]\n☞ <윤창중 사태 \'초기 상황조사\' 논란..""대혼란 원인"">(종합)\n☞ 브래드 피트 ""졸리는 진짜 영웅적이었다""\n☞ 검찰 \'4대강 의혹\' 건설업체 30여곳 전격 압수수색(2보)\n☞ <美야구> 류현진, 관중석 꼬마팬과 캐치볼\n☞ 미국 경찰 ""윤창중 사건, 현재 경범죄로 수사""(종합)\n\n\n▶ 연합뉴스 모바일앱 다운받기  ▶ 포토 매거진\n\n<저작권자(c)연합뉴스. 무단전재-재배포금지.>']"
109,2010-06-22,"디지틀조선, 58억 규모 공급계약 체결","['디지틀조선 (3,480원 80 -2.2%)일보는 22일 조선일보사와 58억원 규모의 조선닷컴 및 뉴미디어 뉴스서비스 운영 계약을 체결했다고 공시했다.']"
110,2013-05-15,"디지틀조선, 1Q 영업익 6.5억..전년비 63%↓","['디지틀조선 (3,480원 80 -2.2%)일보는 지난 1분기 영업이익이 6억4900만원으로 전년동기 대비 63.7% 감소했다고 15일 공시했다. 매출액은 93억5200만원으로 25.2% 줄었고 당기순이익은 12억7900만원으로 44.3% 감소했다.']"
111,2010-06-22,"디지틀조선, 58억 규모 공급계약 체결","['디지틀조선 (3,480원 80 -2.2%)일보는 22일 조선일보사와 58억원 규모의 조선닷컴 및 뉴미디어 뉴스서비스 운영 계약을 체결했다고 공시했다.']"
112,2013-02-07,"디지틀조선, 작년 별도 영업익 54억원…전년비 55%↑","['디지틀조선 (3,480원 80 -2.2%)일보는 지난해 별도기준 영업이익이 54억원으로 전년보다 55.51% 늘었다고 7일 공시했다. 이 기간 매출액은 406억원으로 2.75% 늘었고 당기순이익은 62억원으로 75.73% 증가했다.']"
113,2012-10-30,"디지틀조선, 3Q 영업익 14.6억..전년比 2.9%↑","['<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>']"
114,2012-05-10,"디지틀조선 1Q 영업익 20.4억, 전년比 421% 늘어","['디지틀조선 (3,480원 80 -2.2%)일보는 1분기 영업이익이 20억3700만원으로 전년 동기 대비 420.9% 늘었다고 10일 공시했다.\n\n같은 기간 매출액은 118억5400만원으로 35.9% 늘었으며 당기순익은 22억4400만원으로 445.9% 늘었다.']"
115,2011-11-14,"디지틀조선, 3Q 영업익 14.2억원..전년比 58.3%↑","['디지틀조선 (3,480원 80 -2.2%)일보는 3분기 영업이익이 전년동기대비 58.3% 늘어난 14억 2016만원으로, 매출액은 같은기간 0.2% 줄어든 90억 6317만원이라고 14일 공시했다.']"
116,2011-10-26,"디지틀조선, 3Q 영업익 14.2억원..전년比 58.3%↑","['디지틀조선 (3,480원 80 -2.2%)일보는 3분기 매출액이 전년동기대비 0.2% 줄어든 90억 6300만원으로, 영업이익은 같은기간 58.3% 증가한 14억 2000만원이라고 26일 공시했다.']"
117,2011-02-10,"[공시]디지틀조선, 2010년 영업익 24억...전년비 흑자전환","['디지틀조선일보는 10일 지난해 영업이익이 24억8600만원으로 전년대비 흑자전환했다고 밝혔다.', '같은 기간 매출액은 359억3000만원으로 전년대비 9.5% 증가했고 순이익은 27억200만원으로 흑자전환했다.', '회사측은 ""직전 사업년도대비 대손상각비 약47억원 감소하면서 흑자전환할 수 있었다""고 설명했다.']"
118,2010-11-01,"[공시]디지틀조선, 3분기 영업익 9억원...전년동기比 58%↑","['디지틀조선일보는 1일 올해 3분기 영업이익이 9억2500만원을 기록해 전년동기대비 58.1% 증가했다고 공시했다.', '같은기간 매출액은 90억8000만원으로 9.7% 늘었으며 당기순이익은 8억8200만원으로 2.1% 감소했다.']"
119,2010-11-01,"[공시]디지틀조선, 3분기 영업익 9억원...전년동기比 58%↑","['디지틀조선일보는 1일 올해 3분기 영업이익이 9억2500만원을 기록해 전년동기대비 58.1% 증가했다고 공시했다.', '같은기간 매출액은 90억8000만원으로 9.7% 늘었으며 당기순이익은 8억8200만원으로 2.1% 감소했다.']"
120,2010-08-06,"[공시]디지틀조선, 2분기 영업익 7.5억...전년비 흑자전환","['디지틀조선일보는 6일 2분기 영업이익이 7억5300만원으로 전분기대비 34.7% 증가하고 전년동기대비 흑자전환했다고 밝혔다.', '같은 기간 매출액은 89억5100만원으로 전분기 및 전년동기대비 각각 4.6%, 13.2%씩 늘었고 순이익은 7억3800만원으로 각각 22.8% 증가, 흑자전환했다.']"
121,2010-05-07,"디지틀조선, 영업익 5.6억..흑자전환","['디지틀조선 (3,480원 80 -2.2%)일보는 1분기 매출액이 85억6000만원으로 전년동기대비 10.63% 증가했다고 7일 공시를 통해 밝혔다.\n\n영업이익은 5억6000만원, 순이익은 6억원으로 각각 흑자 전환했다.']"
122,2010-03-09,"디지틀조선, 주당 20원 배당","['디지틀조선 (3,480원 80 -2.2%)일보는 보통주를 대상으로 1주당 20원(시가배당률 0.8%)을 배당한다고 9일 공시했다.']"
123,2009-11-06,"디지틀조선, 3Q 영업익 5.8억…전년비 82%↑","['디지틀조선 (3,480원 80 -2.2%)일보는 지난 3분기 영업이익이 5억8500만원을 기록해 지난해 같은 기간에 비해 82.8% 증가했다고 6일 잠정 공시했다. 매출액은 전년동기대비 8.3% 증가한 82억7900만원, 당기순익은 9억100만원으로 전년동기대비 192.5% 증가했다.']"
124,2010-03-09,"디지틀조선, 주당 20원 배당","['디지틀조선 (3,480원 80 -2.2%)일보는 보통주를 대상으로 1주당 20원(시가배당률 0.8%)을 배당한다고 9일 공시했다.']"
125,2009-11-06,"디지틀조선, 3Q 영업익 5.8억…전년비 82%↑","['디지틀조선 (3,480원 80 -2.2%)일보는 지난 3분기 영업이익이 5억8500만원을 기록해 지난해 같은 기간에 비해 82.8% 증가했다고 6일 잠정 공시했다. 매출액은 전년동기대비 8.3% 증가한 82억7900만원, 당기순익은 9억100만원으로 전년동기대비 192.5% 증가했다.']"
126,2009-07-31,"디지틀조선, 2분기 영업손 37억...전년비 적자전환","['디지틀조선일보는 31일 2분기 영업손실이 37억7100만원으로 전년 동기 대비 적자전환 했다고 밝혔다.', '회사측은 같은 기간 매출액이 79억500만원으로 전년 동기 대비 0.59% 늘었으나 당기순손실이 26억1100만원을 기록해 적자전환한 것으로 잠정 집계됐다고 전했다.']"
127,2009-03-09,"디지틀조선, 주당 10원 현금배당","['디지틀조선 (3,480원 80 -2.2%)일보는 보통주당 10원의 현금배당을 결의했다고 9일 공시했다. 배당금 총액은 3억7000만원으로 지급 예정일은 오는 4월 17일이다.']"
128,2009-02-04,"디지틀조선, 지난해 영업익 8.7억…흑자전환","['디지틀조선 (3,480원 80 -2.2%)일보는 4일 지난해 영업이익이 전년대비 134% 상승한 8억7300만원을 기록했다고 공시했다. 매출은 전년대비 2.4% 증가한 312억7000만원이었다.\n\n회사측은 ""수익 및 효율성 중심의 경영으로 흑자 전환했다""고 밝혔다.']"
129,2009-02-04,"디지틀조선, 지난해 영업익 8.7억…흑자전환","['디지틀조선 (3,480원 80 -2.2%)일보는 4일 지난해 영업이익이 전년대비 134% 상승한 8억7300만원을 기록했다고 공시했다. 매출은 전년대비 2.4% 증가한 312억7000만원이었다.\n\n회사측은 ""수익 및 효율성 중심의 경영으로 흑자 전환했다""고 밝혔다.']"
130,2008-11-14,"디지틀조선, 3Q 매출 76억..2.75%↓","['디지틀조선 (3,480원 80 -2.2%)일보는 지난 3분기 매출 76억원을 기록, 전분기보다 2.75% 감소했다고 14일 공시했다. 지난해 3분기보다는 2.44% 증가했다.\n\n영업이익은 3억원으로 전분기 대비 2.24%, 전년동기대비 흑자전환했다.']"
131,2008-08-08,"디지틀조선, 2Q 영업익 3.1억원...전년비 311% 증가","['디지틀조선 (3,480원 80 -2.2%)일보는 2분기 영업이익이 3억 1300만원으로 지난해 같은 기간보다 311.84% 늘었다고 8일 공시했다.\n\n매출액과 순이익은 각각 전년동기대비 15%, 68% 증가한 79억원, 3억원을 기록했다.']"
132,2008-08-19,"디지틀조선, 방상훈 대표 지분 30.52%로 확대","['방상훈 디지틀조선 (3,480원 80 -2.2%)일보 대표는 19일 자사주 43만839주(1.16%)를 장내매수해 보유지분이 기존 29.36%에서 30.52%로 늘었다고 공시했다.']"
133,2008-08-08,"디지틀조선, 2Q 영업익 3.1억원...전년비 311% 증가","['디지틀조선 (3,480원 80 -2.2%)일보는 2분기 영업이익이 3억 1300만원으로 지난해 같은 기간보다 311.84% 늘었다고 8일 공시했다.\n\n매출액과 순이익은 각각 전년동기대비 15%, 68% 증가한 79억원, 3억원을 기록했다.']"
134,2008-04-10,"디지틀조선, 토플 모의고사 독점 판매계약 체결","['<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제(www.asiae.co.kr) 무단전재 배포금지>']"
135,2007-11-13,"디지틀조선, 3분기 영업손 2500만원..적전","['디지틀조선일보는 3분기 영업손실이 2500만원을 기록해 전분기 및 전년동기대비 적자전환했다고 13일 공시했다.', ""매출액은 74억6100만원을 기록해 전분기대비 9.33%, 전년동기대비 12.5% 증가했고, 당기순이익은 1억8100만원을 기록해 전분기 대비 8.12%, 전년동기대비 87.2% 감소했다.\n\n김지은 기자 jekim@newsva.co.kr\n<ⓒ아시아 대표 석간 '아시아경제' (www.newsva.co.kr) 무단전재 배포금지>""]"
136,2007-05-03,"디지틀조선, 1분기 영업손 1.4억..적자전환","['[이데일리 양이랑기자] 디지틀조선일보(033130)는 올해 1분기 1억4000만원의 영업손실을 기록하며 지난해 같은 기간 20억500만원 흑자에서 적자전환했다고 3일 공시했다.\n\n또 1억6000만원의 당기순손실을 기록하며 전년 동기 13억5500만원 흑자에서 적자전환했다. 매출액은 0.4% 증가한 72억7400만원으로 집계됐다.\n\n회사측은 ""방송부문(Business&TV) 신규투자로 인해 비용이 증가했다""고 밝혔다.']"
137,2008-04-10,"디지틀조선,ETS와 토플 실전모의고사 독점계약","['디지틀조선 (3,480원 80 -2.2%)일보는 ETS와 토플 실전모의고사의 한국내 독점적 배급(3년간) 판매 계약을 체결했다고 10일 밝혔다.']"
138,2007-11-13,"디지틀조선, 3분기 영업손 2500만원..적전","['디지틀조선일보는 3분기 영업손실이 2500만원을 기록해 전분기 및 전년동기대비 적자전환했다고 13일 공시했다.', ""매출액은 74억6100만원을 기록해 전분기대비 9.33%, 전년동기대비 12.5% 증가했고, 당기순이익은 1억8100만원을 기록해 전분기 대비 8.12%, 전년동기대비 87.2% 감소했다.\n\n김지은 기자 jekim@newsva.co.kr\n<ⓒ아시아 대표 석간 '아시아경제' (www.newsva.co.kr) 무단전재 배포금지>""]"
139,2007-05-03,"디지틀조선, 1분기 영업손 1.4억..적자전환","['[이데일리 양이랑기자] 디지틀조선일보(033130)는 올해 1분기 1억4000만원의 영업손실을 기록하며 지난해 같은 기간 20억500만원 흑자에서 적자전환했다고 3일 공시했다.\n\n또 1억6000만원의 당기순손실을 기록하며 전년 동기 13억5500만원 흑자에서 적자전환했다. 매출액은 0.4% 증가한 72억7400만원으로 집계됐다.\n\n회사측은 ""방송부문(Business&TV) 신규투자로 인해 비용이 증가했다""고 밝혔다.']"
140,2007-04-11,"디지틀조선, CNBC와 전략적 제휴 체결",['[이데일리 조진형기자] 디지틀조선일보(033130)는 CNBC와 전략적 제휴(MOU)를 체결했다고 11일 공시했다.\n\nCNBC는 GE의 방송사업 부분인 NBC유니버셜이 100% 소유한 회사로 아시아 태평양 전반에 걸쳐 21개국 이상에 방송을 송출하고 있다.\n\n양사는 ▲방송프로그램 공동 제작 및 배급 ▲온오프라인 콘텐츠 교환 ▲국제 컨퍼런스 공동 개최 등을 합의했다.']
141,2007-04-04,"디지틀조선, 케이블채널 `business&` 진출","['[이데일리 양이랑기자] 디지틀조선일보(033130)는 `business&(비즈니스앤)`라는 이름으로 케이블 채널사업에 진출키로 했다고 4일 공시했다.\n\n`business&`에서는 비즈니스 성공 노하우, 글로벌 기업 및 CEO, 마켓 트렌드, 자기계발 등을 다룰 예정이다. 개국식은 오는 10일이다.']"
142,2007-02-13,"디지틀조선, 영업익 65억..0.79%↓","['디지틀조선 (3,480원 80 -2.2%)일보는 지난해 매출 281억원, 영업이익 65억원, 경상이익 68억원, 당기순이익 52억원을 기록했다고 13일 공시했다.\n\n전년대비 매출액은 8.7% 늘었지만 영업이익은 0.79% 감소했다. 경상 및 순익은 각각 17.2%, 16.7% 증가했다.']"
143,2007-02-02,[Rankey] `디지틀조선` 3단계↑ … 게임포털 상승,"['1월 넷째주 랭키닷컴 순위는 상위 10개 사이트에서는 변동이 없었고, 10위권에서 3개 사이트만 순위변동을 기록했다.\n\n디지틀 조선일보가 3단계 상승해 16위에 올랐고, 인터파크가 2단계, 드림위즈가 1단계 각각 하락해 18위, 19위를 기록했다.\n\n상위 중분류 중에서는 겨울방학을 맞아 게임 포털, 커뮤니티 포털, 스포츠신문 중분류의 전체 점유율이 상승했고, 종합일간지, 음악감상 중분류는 지난주와 동일한 점유율을 보이고 있다. 이중 게임 포털 분야는 지난주에 이어 금주에도 점유율 상승을 보이고 있다. 이외에도 국세청 관련 사이트와 종합쇼핑몰 사이트에 네티즌의 방문이 증가했다.\n\n* 랭키닷컴의 순위는 시간당 방문자수(User Session Visits)를 기준으로 순위가 측정됩니다. 주간 순위는 1주간의 데이터만으로 측정된 순위이며 12주 기준으로 집계하는 랭키순위와 다를 수 있습니다.']"
144,2006-11-06,"[3분기 실적] 디지틀조선, 영업익 17.9억원...전기대비 44%↑","['디지틀조선일보는 지난 3분기 66억3천200만원의 매출에 17억8천500원의 영업이익, 14억1천100만원의 순이익을 기록했다고 6일 공시했다.', '이는 전기와 비교해 매출이 0.35% 소폭 감소한 수치다. 반면 영업이익과 순이익은 44.18%, 11.98% 늘어났다.', '전년동기대비로는 매출, 영업이익, 순이익이 각각 3.97%, 2.23%, 5.22% 소폭 증가했다.']"
145,2007-04-11,"디지틀조선, CNBC와 전략적 제휴 체결",['[이데일리 조진형기자] 디지틀조선일보(033130)는 CNBC와 전략적 제휴(MOU)를 체결했다고 11일 공시했다.\n\nCNBC는 GE의 방송사업 부분인 NBC유니버셜이 100% 소유한 회사로 아시아 태평양 전반에 걸쳐 21개국 이상에 방송을 송출하고 있다.\n\n양사는 ▲방송프로그램 공동 제작 및 배급 ▲온오프라인 콘텐츠 교환 ▲국제 컨퍼런스 공동 개최 등을 합의했다.']
146,2007-04-04,"디지틀조선, 케이블채널 `business&` 진출","['[이데일리 양이랑기자] 디지틀조선일보(033130)는 `business&(비즈니스앤)`라는 이름으로 케이블 채널사업에 진출키로 했다고 4일 공시했다.\n\n`business&`에서는 비즈니스 성공 노하우, 글로벌 기업 및 CEO, 마켓 트렌드, 자기계발 등을 다룰 예정이다. 개국식은 오는 10일이다.']"
147,2007-02-13,"디지틀조선, 영업익 65억..0.79%↓","['디지틀조선 (3,480원 80 -2.2%)일보는 지난해 매출 281억원, 영업이익 65억원, 경상이익 68억원, 당기순이익 52억원을 기록했다고 13일 공시했다.\n\n전년대비 매출액은 8.7% 늘었지만 영업이익은 0.79% 감소했다. 경상 및 순익은 각각 17.2%, 16.7% 증가했다.']"
148,2007-02-02,[Rankey] `디지틀조선` 3단계↑ … 게임포털 상승,"['1월 넷째주 랭키닷컴 순위는 상위 10개 사이트에서는 변동이 없었고, 10위권에서 3개 사이트만 순위변동을 기록했다.\n\n디지틀 조선일보가 3단계 상승해 16위에 올랐고, 인터파크가 2단계, 드림위즈가 1단계 각각 하락해 18위, 19위를 기록했다.\n\n상위 중분류 중에서는 겨울방학을 맞아 게임 포털, 커뮤니티 포털, 스포츠신문 중분류의 전체 점유율이 상승했고, 종합일간지, 음악감상 중분류는 지난주와 동일한 점유율을 보이고 있다. 이중 게임 포털 분야는 지난주에 이어 금주에도 점유율 상승을 보이고 있다. 이외에도 국세청 관련 사이트와 종합쇼핑몰 사이트에 네티즌의 방문이 증가했다.\n\n* 랭키닷컴의 순위는 시간당 방문자수(User Session Visits)를 기준으로 순위가 측정됩니다. 주간 순위는 1주간의 데이터만으로 측정된 순위이며 12주 기준으로 집계하는 랭키순위와 다를 수 있습니다.']"
149,2006-11-06,"[3분기 실적] 디지틀조선, 영업익 17.9억원...전기대비 44%↑","['디지틀조선일보는 지난 3분기 66억3천200만원의 매출에 17억8천500원의 영업이익, 14억1천100만원의 순이익을 기록했다고 6일 공시했다.', '이는 전기와 비교해 매출이 0.35% 소폭 감소한 수치다. 반면 영업이익과 순이익은 44.18%, 11.98% 늘어났다.', '전년동기대비로는 매출, 영업이익, 순이익이 각각 3.97%, 2.23%, 5.22% 소폭 증가했다.']"
150,2006-11-06,"디지틀조선, 3분기 영업익 17.8억..전기比 44.1%↑","['[이데일리 이대희기자] 디지틀조선일보(033130)는 3분기 영업이익이 전분기대비 44.18% 증가한 17억8500만원을 기록했다고 6일 공시했다.\n\n매출액은 전기에 비해 0.35% 감소한 66억3200만원을 기록했다. 경상이익과 당기순이익은 18억7500만원과 14억1100만원을 기록해 각각 전분기대비 21.28%, 11.98% 증가했다.\n\n전년동기에 비해서도 개선된 실적이다. \n\n전년동기대비 영업이익과 매출액은 각각 2.23%와 3.97% 증가했다. 경상이익과 당기순이익도 각각 5.75%, 5.22% 늘었다.']"
151,2006-05-09,"디지틀조선, 1분기 영업익 20억..55.43%↑","['디지틀조선일보는 1/4분기 20억500만원의 영업이익을 거둬, 전분기보다 55.43%, 지난해보다 9.62% 증가했다고 9일 밝혔다.\n\n매출액은 72억4500만원으로 전분기보다 9.42%, 지난해보다 8.83% 늘었고 순이익은 13억5500만원으로 전분기보다 63.45%, 지난해보다 18.24% 증가했다.']"
152,2004-10-26,"디지틀조선, UBC와 비즈니스스쿨 설립 계약 체결",['(서울=연합뉴스) 최윤정 기자 = 디지틀조선일보는 26일 캐나다 UBC(University\n\nof British Columbia)와 평생교육 과정 개설을 위해 국내에 UBC 비즈니스 스쿨을 세\n\n우는 계약을 체결했다고 공시했다.\n\nmerciel@yna.co.kr\n\n(끝)\n\n<저 작 권 자(c)연 합 뉴 스. 무 단 전 재-재 배 포 금 지.>']
153,2021-08-11,코로나가 촉발한 뉴노멀 시대…부산서 글로벌 AI 컨퍼런스 개최,"['신종 코로나바이러스 감염증(코로나19)으로 촉발된 경영 위기 상황을 타개하기 위해 기업이 핵심 솔루션으로 앞세운 건 인공지능(AI)이다. AI를 중심으로 뉴노멀 시대에 접어들고 있는 가운데, 부산에서 글로벌 AI 컨퍼런스 ‘AWC 2021 in Busan’가 열린다.\n\nAWC(AI World Congress)는 부산시와 디지틀조선일보, 인공지능 전문 미디어 더에이아이(The AI)가 주최하는 AI를 대표하는 글로벌 지식 공유 플랫폼이다. 매년 핵심적인 콘텐츠와 저명한 글로벌 석학들의 초청 강연으로 주목을 받고 있다.\n\n이번 AWC는 글로벌 AI 강국 12여 개국에서 30여 명의 연사가 참여한다. 이들은 ‘AI for SDGs(Sustainable Development Goals, 지속가능 개발 목표)’와 ‘AI for SmartCity(스마트시티)’를 주제로 AI의 급진적인 기술 발전을 토대로 인류 번영을 위한 지속가능한 발전 목표에 대해 방향을 제시할 전망이다.\n베스트셀러 작가이자 영국의 대표 미래학자인 버나드 마 (Bernard Marr)\n\n주요 참석 해외 연사로는 베스트셀러 작가이자 영국의 대표 미래학자인 버나드 마 (Bernard Marr)와 세계적인 건축가이자 엔지니어인 미국의 칼로 라티(Prof. Carlo Ratti), 독일인공지능연구센터(DFKI)의 안토니오 컬거, 핀란드의 노키아 아시아태평양 에너지 리더 마틴 하우스크(Martin Hauske), 이스라엘의 애넛 리 반쉬트옌(Anat Bonsstien) 등이 있다.\n\n이밖에 네덜란드, 덴마크, 스웨덴, 캐나다, 프랑스 등의 전문가들과 대한민국의 국가스마트도시위원회 위원장 김도년 교수 등 글로벌 AI 리더와 지식인들이 함께할 예정이다.\n\n주요기사\n해군중사 전입 사흘만에 성추행…신고 묵살-2차가해 의혹\n“김무성, 가짜 수산업자에 ‘네 차 잘 탔으니 돌려줄게’ 문자”\n국내에서는 이윤근 ETRI 인공지능연구소 소장이 좌장을 맡아 ‘실용적 AI 인재 양성과 차세대 AI 연구인력 양성 방안’을 주제로 김종원 지스트 AI 대학원 원장, 서영주 포스텍 AI 대학원 원장, 노삼혁 유니스트 AI 대학원 원장, 장병탁 서울대 AI연구원 원장과 함께 토론을 진행한다.\n\n한편 이번 AWC는 오는 9월 1일과 2일 양일간 부산 벡스코에서 개최된다. 코로나19 방역 상황을 고려해 당일 온라인으로 실시간 중계된다. 현장 운영은 방역상황에 따라 조정해 진행할 예정이다.\n\n윤우열 동아닷컴 기자 cloudancer@donga.com']"
154,2020-03-28,[인사] 디지틀조선일보,['▲이사 김형모 ▲고문 김봉현']
155,2020-03-23,[인사] 디지틀조선일보,['▲이사 김형모 ▲고문 김봉현']
